パス名,モジュール名,種類,総ステップ数,実ステップ数,コメント[％]
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\06_BgApp\SNBgApp.cpp","Boolean SNBgApp::OnNotifyEvent",cpp,28,20,8.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\06_BgApp\SNBgApp.h","モジュール外",h,23,12,32.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","モジュール外",cpp,6,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","SNGUIButton::SNGUIButton",cpp,18,12,11.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","SNGUIButton::~SNGUIButton",cpp,6,4,22.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Boolean SNGUIButton::CheckHover",cpp,13,11,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Void SNGUIButton::OnInitialize",cpp,7,5,7.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Void SNGUIButton::OnTerminate",cpp,7,5,8.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Void SNGUIButton::OnCycle",cpp,10,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Void SNGUIButton::OnDraw",cpp,10,6,8.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Void SNGUIButton::DrawButton",cpp,10,6,5.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Void SNGUIButton::DrawFocus",cpp,10,6,7.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","Void SNGUIButton::ButtonTiling",cpp,84,58,6.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","SNGUI::ButtonBlockStatus SNGUIButton::JudgeStatus",cpp,28,21,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.cpp","SNGUI::ButtonFocusStatus SNGUIButton::JudgeFocusStatus",cpp,19,17,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIButton.h","モジュール外",h,54,29,11.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","モジュール外",cpp,4,2,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","SNGUIPicture::SNGUIPicture",cpp,8,6,14.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","SNGUIPicture::~SNGUIPicture",cpp,6,4,22.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","Void SNGUIPicture::SetBitmap",cpp,7,5,19.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","Void SNGUIPicture::SetScaling",cpp,7,5,17.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","Void SNGUIPicture::OnInitialize",cpp,6,4,14.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","Void SNGUIPicture::OnTerminate",cpp,6,4,16.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","Void SNGUIPicture::OnPreDraw",cpp,6,4,20.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","Void SNGUIPicture::OnDraw",cpp,39,32,1.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.cpp","Void SNGUIPicture::OnPostDraw",cpp,5,4,20.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIPicture.h","モジュール外",h,40,20,19.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","モジュール外",cpp,7,4,10.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","SNGUISystemText::SNGUISystemText",cpp,8,4,32.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","SNGUISystemText::~SNGUISystemText",cpp,6,4,20.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","Void SNGUISystemText::OnInitialize",cpp,11,5,29.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","Void SNGUISystemText::OnTerminate",cpp,7,5,13.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","Void SNGUISystemText::OnDraw",cpp,19,12,8.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","Void SNGUISystemText::SetText(String text)",cpp,17,8,28.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.cpp","Void SNGUISystemText::SetText",cpp,16,8,25.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemText.h","モジュール外",h,34,17,22.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","モジュール外",cpp,6,3,12.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","SNGUISystemTextEx::SNGUISystemTextEx",cpp,10,6,24.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","SNGUISystemTextEx::~SNGUISystemTextEx",cpp,6,4,19.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","Void SNGUISystemTextEx::SetText",cpp,15,7,38.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","Void SNGUISystemTextEx::SetValue",cpp,17,9,27.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","Void SNGUISystemTextEx::OnInitialize",cpp,14,8,18.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","Void SNGUISystemTextEx::OnTerminate",cpp,9,5,20.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.cpp","Void SNGUISystemTextEx::OnPreDraw",cpp,22,12,25.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUISystemTextEx.h","モジュール外",h,35,19,23.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.cpp","モジュール外",cpp,7,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.cpp","SNGUIText::SNGUIText",cpp,10,6,19.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.cpp","SNGUIText::~SNGUIText",cpp,6,4,25.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.cpp","Void SNGUIText::OnEntry",cpp,7,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.cpp","Void SNGUIText::OnExit",cpp,7,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.cpp","Void SNGUIText::OnPreDraw",cpp,12,8,21.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.cpp","Void SNGUIText::OnDraw",cpp,19,13,16.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIText.h","モジュール外",h,32,18,13.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.cpp","モジュール外",cpp,7,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.cpp","SNGUITextEx::SNGUITextEx",cpp,10,6,18.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.cpp","SNGUITextEx::~SNGUITextEx",cpp,6,4,23.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.cpp","Void SNGUITextEx::OnEntry",cpp,7,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.cpp","Void SNGUITextEx::OnExit",cpp,7,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.cpp","Void SNGUITextEx::OnPreDraw",cpp,15,9,30.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.cpp","Void SNGUITextEx::OnDraw",cpp,19,13,16.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUITextEx.h","モジュール外",h,32,18,13.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIWindow.cpp","モジュール外",cpp,7,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIWindow.cpp","SNGUIWindow::SNGUIWindow",cpp,6,4,26.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIWindow.cpp","SNGUIWindow::~SNGUIWindow",cpp,6,4,23.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIWindow.cpp","Void SNGUIWindow::OnInitialize",cpp,7,5,7.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIWindow.cpp","Void SNGUIWindow::OnTerminate",cpp,8,5,8.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIWindow.cpp","Void SNGUIWindow::OnDraw",cpp,117,80,7.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Component\SNGUIWindow.h","モジュール外",h,25,13,17.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.cpp","モジュール外",cpp,4,3,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.cpp","Void SNGUI::Tiling",cpp,45,32,1.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.cpp","Void SNGUI::Initialize",cpp,6,4,22.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.cpp","Void SNGUI::Startup",cpp,6,4,20.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.cpp","Void SNGUI::Run",cpp,6,4,15.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.cpp","Void SNGUI::BeforeTerminate",cpp,6,4,20.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.cpp","Void SNGUI::Terminate",cpp,5,4,14.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\52_GUI\Core\SNGUI.h","モジュール外",h,156,107,14.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\71_Resource\Resource.h","モジュール外",h,18,2,30.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\71_Resource\SNFixedString.h","モジュール外",h,24,19,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\71_Resource\SNGraphicsResource.h","モジュール外",h,89,55,31.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNSystemConfig.h","モジュール外",h,127,36,42.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNUserConfig.cpp","モジュール外",cpp,9,4,25.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNUserConfig.cpp","Void SNUserConfig::Initialize",cpp,13,6,30.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNUserConfig.cpp","Void SNUserConfig::Terminate",cpp,9,5,26.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNUserConfig.cpp","Void SNUserConfig::LoadUserConfig",cpp,64,35,27.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNUserConfig.cpp","Void SNUserConfig::SaveUserConfig",cpp,27,11,32.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNUserConfig.cpp","UInt32 SNUserConfig::CalcCheckSum",cpp,17,13,20.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Component\SNUserConfig.h","モジュール外",h,161,107,48.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Core\SNConfig.cpp","モジュール外",cpp,6,3,18.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Core\SNConfig.cpp","Void SNConfig::Initialize",cpp,6,4,15.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Core\SNConfig.cpp","Void SNConfig::Startup",cpp,10,5,50.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Core\SNConfig.cpp","Void SNConfig::Run",cpp,6,4,14.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Core\SNConfig.cpp","Void SNConfig::BeforeTerminate",cpp,8,5,13.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Core\SNConfig.cpp","Void SNConfig::Terminate",cpp,6,4,12.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\72_Config\Core\SNConfig.h","モジュール外",h,27,14,23.1
全ステップ数, , ,24037,17142,13.7

クラス数,83
モジュール数,758
